course_code,course,EX,A,B,C,D,P,F,session,category,Personal Interest,EX_percent,A_percent,B_percent,C_percent,D_percent,P_percent,F_percent,Mean Grade,cum_EX_A_%,cum_EX_A_B_%,"cum_EX,A,B,C_%"
AE21001,INTRODUCTION TO AERODYNAMICS ,7,10,32,6,0,0,1,Autumn 20,Aerospace Engineering_related_roles,,12.5,17.857142857142858,57.14285714285714,10.714285714285714,0.0,0.0,1.7857142857142856,8.178571428571429,30.357142857142858,87.5,98.21428571428571
AE21003,DYNAMICS FOR AEROSPACE ENGINEERS ,0,4,15,19,14,2,1,Autumn 20,Aerospace Engineering_related_roles,,0.0,7.2727272727272725,27.27272727272727,34.54545454545455,25.454545454545453,3.6363636363636362,1.8181818181818181,6.781818181818182,7.2727272727272725,34.54545454545454,69.0909090909091
EA10003,EXTRA ACADEMIC ACTIVITY-III ,79,709,608,57,12,14,2,Autumn 20,Other_related_roles,,5.334233625928427,47.87305874409183,41.053342336259284,3.848750844024308,0.8102633355840648,0.9453072248480756,0.1350438892640108,8.444294395678595,53.207292370020255,94.26063470627955,98.10938555030386
EC21101,BASIC ELECTRONICS ,77,126,37,9,0,1,0,Autumn 20,Other_related_roles,,30.8,50.4,14.799999999999999,3.5999999999999996,0.0,0.4,0.0,9.052,81.2,96.0,99.6
EC29001,BASIC ELECTRONICS LAB. ,112,117,18,1,2,0,0,Autumn 20,Other_related_roles,,44.800000000000004,46.800000000000004,7.199999999999999,0.4,0.8,0.0,0.0,9.344,91.60000000000001,98.80000000000001,99.20000000000002
MA20101,TRANSFORM CALCULUS ,244,184,199,95,38,23,1,Autumn 20,Mathematics_related_roles,,31.122448979591837,23.46938775510204,25.38265306122449,12.11734693877551,4.846938775510204,2.933673469387755,0.12755102040816327,8.394132653061224,54.59183673469388,79.97448979591837,92.09183673469389
AE21002,LOW SPEED AERODYNAMICS ,5,12,26,9,2,0,0,Spring 21,Aerospace Engineering_related_roles,,9.25925925925926,22.22222222222222,48.148148148148145,16.666666666666664,3.7037037037037033,0.0,0.0,8.166666666666666,31.48148148148148,79.62962962962962,96.29629629629628
AE21004,INTRODUCTION TO AEROSPACE STRUCTURES ,6,15,23,7,2,1,1,Spring 21,Aerospace Engineering_related_roles,,10.909090909090908,27.27272727272727,41.81818181818181,12.727272727272727,3.6363636363636362,1.8181818181818181,1.8181818181818181,8.0,38.18181818181818,80.0,92.72727272727272
AE21008,INTRODUCTION TO FLIGHT VEHICLE CONTROLS ,14,21,10,5,2,2,1,Spring 21,Aerospace Engineering_related_roles,,25.454545454545453,38.18181818181819,18.181818181818183,9.090909090909092,3.6363636363636362,3.6363636363636362,1.8181818181818181,8.290909090909091,63.63636363636364,81.81818181818183,90.90909090909092
AE29002,AERODYNAMICS LAB-I ,24,14,14,2,0,0,0,Spring 21,Aerospace Engineering_related_roles,,44.44444444444444,25.925925925925924,25.925925925925924,3.7037037037037033,0.0,0.0,0.0,9.11111111111111,70.37037037037037,96.29629629629629,100.0
AE29004,STRUCTURES LAB -I ,5,16,23,7,1,2,1,Spring 21,Aerospace Engineering_related_roles,,9.090909090909092,29.09090909090909,41.81818181818181,12.727272727272727,1.8181818181818181,3.6363636363636362,1.8181818181818181,7.872727272727273,38.18181818181818,80.0,92.72727272727272
EA10004,EXTRA ACADEMIC ACTIVITY-IV ,216,729,392,100,21,17,4,Spring 21,Other_related_roles,,14.60446247464503,49.290060851926974,26.504394861392832,6.761325219743069,1.4198782961460445,1.1494252873563218,0.2704530087897228,8.575388776200136,63.894523326572006,90.39891818796484,97.16024340770791
HS60044, ,15,25,16,6,0,0,0,Spring 21,Humanities and Social Science_related_roles,,24.193548387096776,40.32258064516129,25.806451612903224,9.67741935483871,0.0,0.0,0.0,8.790322580645162,64.51612903225806,90.32258064516128,99.99999999999999
MA20102,NUMERICAL SOLUTION OF ORDINARY AND PDE ,70,119,83,17,7,4,1,Spring 21,Mathematics_related_roles,,23.25581395348837,39.53488372093023,27.57475083056478,5.647840531561462,2.3255813953488373,1.3289036544850499,0.33222591362126247,8.624584717607974,62.7906976744186,90.36544850498339,96.01328903654485
AE31001,THERMODYNAMICS & AEROSPACE PROP.SYSTEM ,17,29,6,2,0,0,0,Autumn 21,Aerospace Engineering_related_roles,,31.48148148148148,53.70370370370371,11.11111111111111,3.7037037037037033,0.0,0.0,0.0,9.12962962962963,85.18518518518519,96.2962962962963,100.00000000000001
AE31007,MECHANICS OF FLIGHT ,2,3,11,9,20,9,0,Autumn 21,Aerospace Engineering_related_roles,,3.7037037037037033,5.555555555555555,20.37037037037037,16.666666666666664,37.03703703703704,16.666666666666664,0.0,5.888888888888889,9.25925925925926,29.62962962962963,46.29629629629629
AE31009,AEROSPACE STRUCTURAL ANALYSIS ,14,17,11,5,5,1,1,Autumn 21,Aerospace Engineering_related_roles,,25.925925925925924,31.48148148148148,20.37037037037037,9.25925925925926,9.25925925925926,1.8518518518518516,1.8518518518518516,8.25925925925926,57.407407407407405,77.77777777777777,87.03703703703704
AE31103,HIGH SPEED AERODYNAMICS ,2,1,14,18,13,6,0,Autumn 21,Aerospace Engineering_related_roles,,3.7037037037037033,1.8518518518518516,25.925925925925924,33.33333333333333,24.074074074074073,11.11111111111111,0.0,6.388888888888889,5.555555555555555,31.48148148148148,64.81481481481481
AE39001,AERODYNAMICS LAB-II ,10,30,3,11,0,0,0,Autumn 21,Aerospace Engineering_related_roles,,18.51851851851852,55.55555555555556,5.555555555555555,20.37037037037037,0.0,0.0,0.0,8.722222222222221,74.07407407407408,79.62962962962963,100.0
AE39003,STRUCTURES LAB -II ,5,33,11,0,1,4,0,Autumn 21,Aerospace Engineering_related_roles,,9.25925925925926,61.111111111111114,20.37037037037037,0.0,1.8518518518518516,7.4074074074074066,0.0,8.166666666666666,70.37037037037038,90.74074074074075,90.74074074074075
AE31002,AEROSPACE STRUCTURAL DYNAMICS ,6,29,12,3,3,0,1,Spring 22,Aerospace Engineering_related_roles,,11.11111111111111,53.70370370370371,22.22222222222222,5.555555555555555,5.555555555555555,0.0,1.8518518518518516,8.444444444444445,64.81481481481482,87.03703703703704,92.5925925925926
AE31004,AIRCRAFT STABILITY AND CONTROL ,0,3,5,13,18,14,0,Spring 22,Aerospace Engineering_related_roles,Control Systems and Flight Controls; ,0.0,5.660377358490567,9.433962264150944,24.528301886792452,33.9622641509434,26.41509433962264,0.0,5.018867924528302,5.660377358490567,15.09433962264151,39.62264150943396
AE31006,COMPUTER APPLICATION IN AERO. ENGINEERING ,11,21,13,8,0,0,1,Spring 22,Aerospace Engineering_related_roles,,20.37037037037037,38.88888888888889,24.074074074074073,14.814814814814813,0.0,0.0,1.8518518518518516,8.5,59.25925925925927,83.33333333333334,98.14814814814815
AE31008,THEORY OF JET PROPULSION ,2,5,39,2,5,0,0,Spring 22,Aerospace Engineering_related_roles,,3.7735849056603774,9.433962264150944,73.58490566037736,3.7735849056603774,9.433962264150944,0.0,0.0,7.943396226415095,13.20754716981132,86.79245283018868,90.56603773584905
AE31010,VISCOUS FLOW THEORY ,5,5,14,11,12,7,0,Spring 22,Aerospace Engineering_related_roles,Fluid Dynamics and Aerodynamics; ,9.25925925925926,9.25925925925926,25.925925925925924,20.37037037037037,22.22222222222222,12.962962962962962,0.0,6.592592592592593,18.51851851851852,44.44444444444444,64.81481481481481
AE39002,SYSTEM LABORATORY ,6,20,14,8,1,3,2,Spring 22,Aerospace Engineering_related_roles,Computational Methods; ,11.11111111111111,37.03703703703704,25.925925925925924,14.814814814814813,1.8518518518518516,5.555555555555555,3.7037037037037033,7.666666666666667,48.14814814814815,74.07407407407408,88.88888888888889
AE39004,PROPULSION LABORATORY ,3,19,23,4,1,2,1,Spring 22,Aerospace Engineering_related_roles,,5.660377358490567,35.84905660377358,43.39622641509434,7.547169811320755,1.8867924528301887,3.7735849056603774,1.8867924528301887,7.90566037735849,41.50943396226415,84.90566037735849,92.45283018867924
AE49003,AIRCRAFT DESIGN & OPTIMISATION ,11,8,16,10,7,1,0,Autumn 22,Aerospace Engineering_related_roles,,20.754716981132077,15.09433962264151,30.18867924528302,18.867924528301888,13.20754716981132,1.8867924528301887,0.0,7.962264150943396,35.84905660377359,66.03773584905662,84.9056603773585
HS60005, ,5,20,8,5,1,0,0,Spring 21,Humanities and Social Science_related_roles,,12.82051282051282,51.28205128205128,20.51282051282051,12.82051282051282,2.564102564102564,0.0,0.0,8.58974358974359,64.1025641025641,84.61538461538461,97.43589743589743
AE47007,PROJECT-I ,19,20,5,1,0,0,0,Autumn 22,Aerospace Engineering_related_roles,,42.22222222222222,44.44444444444444,11.11111111111111,2.2222222222222223,0.0,0.0,0.0,9.266666666666667,86.66666666666666,97.77777777777777,100.0
HS20001,ECONOMICS ,0,0,1,1,0,1,0,Autumn 22,Humanities and Social Science_related_roles,,0.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,5.0,0.0,33.33333333333333,66.66666666666666
HS30048,GERMAN ,28,20,3,3,0,0,0,Spring 21,Humanities and Social Science_related_roles,,51.85185185185185,37.03703703703704,5.555555555555555,5.555555555555555,0.0,0.0,0.0,9.351851851851851,88.88888888888889,94.44444444444444,100.0
EE60038, ,1,2,2,2,2,0,0,Autumn 22,Electrical Engineering_related_roles,,11.11111111111111,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0.0,0.0,7.777777777777778,33.33333333333333,55.55555555555555,77.77777777777777
HS30075,MODERNISATION AND CREATIVE COMMUNICATION ,12,5,2,1,0,0,0,Spring 21,Humanities and Social Science_related_roles,,60.0,25.0,10.0,5.0,0.0,0.0,0.0,9.4,85.0,95.0,100.0
HS30074,SCIENCE AND HUMANISM ,14,13,3,1,0,0,0,Spring 21,Humanities and Social Science_related_roles,,45.16129032258064,41.935483870967744,9.67741935483871,3.225806451612903,0.0,0.0,0.0,9.290322580645162,87.09677419354838,96.77419354838709,99.99999999999999
AE40031,COMPUTATIONAL FLUID DYNAMICS ,3,3,10,12,10,23,2,Autumn 22,Aerospace Engineering_related_roles,Fluid Dynamics and Aerodynamics; ,4.761904761904762,4.761904761904762,15.873015873015872,19.047619047619047,15.873015873015872,36.507936507936506,3.1746031746031744,4.4603174603174605,9.523809523809524,25.396825396825395,44.44444444444444
CE13001,ENGINEERING DRAWING AND COMPUTER GRAPHICS ,73,144,295,164,57,21,4,Autumn 19,Civil Engineering_related_roles,,9.630606860158311,18.997361477572557,38.91820580474934,21.63588390501319,7.519788918205805,2.7704485488126647,0.5277044854881267,7.75197889182058,28.62796833773087,67.54617414248021,89.1820580474934
CS10001,PROGRAMMING AND DATA STRUCTURES ,101,142,188,125,102,94,6,Autumn 19,Computer Science_related_roles,Programming and Software Engineering; Competitive Programming for IT; ,13.324538258575197,18.733509234828496,24.80211081794195,16.490765171503956,13.456464379947231,12.401055408970976,0.79155672823219,6.964379947229552,32.05804749340369,56.86015831134564,73.3509234828496
CS19101,PROGRAMMING AND DATA STRUCTURES TUTORIAL AND LABORATORY ,151,154,185,135,90,36,6,Autumn 19,Computer Science_related_roles,,19.947159841479525,20.343461030383093,24.438573315719946,17.8335535006605,11.889035667107,4.7556142668428,0.7926023778071334,7.742404227212682,40.290620871862615,64.72919418758256,82.56274768824306
ME10001,MECHANICS ,53,79,132,190,136,164,4,Autumn 19,Mechanical Engineering_related_roles,,6.992084432717678,10.422163588390502,17.41424802110818,25.065963060686013,17.941952506596305,21.63588390501319,0.5277044854881267,5.861477572559367,17.41424802110818,34.82849604221636,59.894459102902374
PH11001,PHYSICS ,174,206,135,109,60,70,4,Autumn 19,Physics_related_roles,,22.95514511873351,27.176781002638524,17.810026385224276,14.379947229551451,7.9155672823219,9.234828496042216,0.5277044854881267,7.647757255936676,50.13192612137203,67.94195250659631,82.32189973614776
PH19001,PHYSICS LAB. ,316,256,112,45,18,7,4,Autumn 19,Physics_related_roles,,41.68865435356201,33.773087071240106,14.775725593667547,5.936675461741425,2.3746701846965697,0.9234828496042217,0.5277044854881267,8.948548812664908,75.46174142480211,90.23746701846966,96.17414248021109
CY11001,CHEMISTRY ,126,201,202,102,76,48,1,Spring 20,Chemistry_related_roles,,16.666666666666664,26.58730158730159,26.71957671957672,13.492063492063492,10.052910052910052,6.349206349206349,0.13227513227513227,7.744708994708994,43.25396825396825,69.97354497354497,83.46560846560847
CY19001,CHEMISTRY LAB. ,274,376,87,15,2,1,1,Spring 20,Chemistry_related_roles,,36.24338624338625,49.735449735449734,11.507936507936508,1.984126984126984,0.26455026455026454,0.13227513227513227,0.13227513227513227,9.175925925925926,85.97883597883597,97.48677248677248,99.47089947089947
EE11001,ELECTRICAL TECHNOLOGY ,89,146,158,197,114,51,1,Spring 20,Electrical Engineering_related_roles,,11.772486772486772,19.31216931216931,20.8994708994709,26.058201058201057,15.079365079365079,6.746031746031746,0.13227513227513227,7.3161375661375665,31.084656084656082,51.98412698412698,78.04232804232804
EE19001,ELECTRICAL TECHNOLOGY LAB. ,48,289,305,83,21,8,2,Spring 20,Electrical Engineering_related_roles,,6.349206349206349,38.22751322751323,40.34391534391534,10.978835978835978,2.7777777777777777,1.0582010582010581,0.26455026455026454,8.238095238095237,44.576719576719576,84.92063492063491,95.89947089947088
HS13001,ENGLISH FOR COMMUNICATION ,68,169,248,212,42,17,0,Spring 20,Humanities and Social Science_related_roles,,8.994708994708994,22.354497354497354,32.804232804232804,28.04232804232804,5.555555555555555,2.2486772486772484,0.0,7.832010582010582,31.349206349206348,64.15343915343915,92.19576719576719
ME19001,INTRODUCTION TO MANUFACTURING PROCESSES ,334,346,58,10,5,2,1,Spring 20,Mechanical Engineering_related_roles,,44.17989417989418,45.767195767195766,7.671957671957672,1.3227513227513228,0.6613756613756614,0.26455026455026454,0.13227513227513227,9.283068783068783,89.94708994708995,97.61904761904762,98.94179894179894
HS30051,INTRODUCTION TO CULTURAL STUDIES ,2,7,6,3,1,0,0,Spring 21,Humanities and Social Science_related_roles,,10.526315789473683,36.84210526315789,31.57894736842105,15.789473684210526,5.263157894736842,0.0,0.0,8.31578947368421,47.368421052631575,78.94736842105263,94.73684210526315
AE40030,ADVANCED GAS TURBINE THEORY ,3,3,2,1,0,0,1,Autumn 22,Aerospace Engineering_related_roles,,30.0,30.0,20.0,10.0,0.0,0.0,10.0,8.0,60.0,80.0,90.0
IP60017, ,1,2,6,9,2,1,0,Autumn 22,Other_related_roles,,4.761904761904762,9.523809523809524,28.57142857142857,42.857142857142854,9.523809523809524,4.761904761904762,0.0,7.190476190476191,14.285714285714285,42.857142857142854,85.71428571428571
HS30001,INTRODUCTION TO SOCIOLOGY ,0,8,20,10,8,1,0,Spring 21,Humanities and Social Science_related_roles,,0.0,17.02127659574468,42.5531914893617,21.27659574468085,17.02127659574468,2.127659574468085,0.0,7.446808510638298,17.02127659574468,59.57446808510638,80.85106382978724
HS30074,SCIENCE AND HUMANISM ,25,26,29,29,1,0,0,Autumn 22,Humanities and Social Science_related_roles,,22.727272727272727,23.636363636363637,26.36363636363636,26.36363636363636,0.9090909090909091,0.0,0.0,8.409090909090908,46.36363636363636,72.72727272727272,99.09090909090908
HS40072,SOCIOLOGY OF  SCIENCE ,4,2,0,1,0,0,0,Spring 21,Humanities and Social Science_related_roles,,57.14285714285714,28.57142857142857,0.0,14.285714285714285,0.0,0.0,0.0,9.285714285714286,85.71428571428571,85.71428571428571,100.0
HS20018,SANSKRIT AND HERITAGE ,6,11,20,12,1,0,0,Spring 21,Humanities and Social Science_related_roles,,12.0,22.0,40.0,24.0,2.0,0.0,0.0,8.18,34.0,74.0,98.0
HS30001,INTRODUCTION TO SOCIOLOGY ,1,18,26,1,1,0,0,Autumn 22,Humanities and Social Science_related_roles,,2.127659574468085,38.297872340425535,55.319148936170215,2.127659574468085,2.127659574468085,0.0,0.0,8.361702127659575,40.42553191489362,95.74468085106383,97.87234042553192
AT60006, ,4,8,7,0,0,1,0,Spring 22,Other_related_roles,,20.0,40.0,35.0,0.0,0.0,5.0,0.0,8.4,60.0,95.0,95.0
AE40007,INTRODUCTION TO HELICOPTER ENGINEERING ,1,0,1,0,0,0,0,Autumn 22,Aerospace Engineering_related_roles,,50.0,0.0,50.0,0.0,0.0,0.0,0.0,9.0,50.0,100.0,100.0
HS31076,INTRODUCTION TO LANGUAGE AND LINGUISTICS ,5,3,4,1,0,0,0,Spring 21,Humanities and Social Science_related_roles,,38.46153846153847,23.076923076923077,30.76923076923077,7.6923076923076925,0.0,0.0,0.0,8.923076923076923,61.53846153846155,92.30769230769232,100.00000000000001
ET61005, ,0,4,0,0,0,0,0,Autumn 22,Other_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
AT60004, ,1,1,0,1,0,0,0,Spring 21,Other_related_roles,,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0,8.666666666666666,66.66666666666666,66.66666666666666,99.99999999999999
AT67005, ,0,2,0,0,0,0,0,Autumn 21,Other_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
ME21101,FLUID MECHANICS ,42,114,69,26,8,5,2,Autumn 20,Mechanical Engineering_related_roles,,15.789473684210526,42.857142857142854,25.93984962406015,9.774436090225564,3.007518796992481,1.8796992481203008,0.7518796992481203,8.37593984962406,58.64661654135338,84.58646616541353,94.36090225563909
ME22002,THERMODYNAMICS ,13,123,95,86,28,3,1,Spring 21,Mechanical Engineering_related_roles,,3.7249283667621778,35.24355300859599,27.22063037249284,24.641833810888254,8.022922636103152,0.8595988538681949,0.28653295128939826,7.92836676217765,38.96848137535817,66.189111747851,90.83094555873926
HS20016,ENVIRONMENTAL HUMANITIES ,10,23,43,11,0,0,0,Autumn 22,Humanities and Social Science_related_roles,,11.494252873563218,26.436781609195403,49.42528735632184,12.643678160919542,0.0,0.0,0.0,8.367816091954023,37.93103448275862,87.35632183908046,100.0
RX60011, ,4,13,21,0,0,0,0,Spring 21,Other_related_roles,,10.526315789473683,34.21052631578947,55.26315789473685,0.0,0.0,0.0,0.0,8.552631578947368,44.73684210526316,100.0,100.0
IM60006, ,0,0,1,0,0,0,0,Autumn 21,Industrial and Systems Engineering_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
EX41005,EARTH AND PLANETARY SYSTEMS ,0,0,1,1,0,0,0,Autumn 22,Other_related_roles,,0.0,0.0,50.0,50.0,0.0,0.0,0.0,7.5,0.0,50.0,100.0
WM60005, ,2,0,1,0,1,0,0,Autumn 22,Other_related_roles,,50.0,0.0,25.0,0.0,25.0,0.0,0.0,8.5,50.0,75.0,75.0
ET60010, ,1,2,3,0,0,0,0,Spring 21,Other_related_roles,,16.666666666666664,33.33333333333333,50.0,0.0,0.0,0.0,0.0,8.666666666666666,49.99999999999999,100.0,100.0
HS21201,ECONOMICS ,16,72,154,130,119,78,6,Autumn 22,Humanities and Social Science_related_roles,,2.782608695652174,12.521739130434783,26.782608695652172,22.608695652173914,20.695652173913043,13.56521739130435,1.0434782608695654,6.372173913043478,15.304347826086957,42.086956521739125,64.69565217391303
HS30073,ENVIRONMENTAL SOCIOLOGY ,0,2,12,5,2,3,0,Spring 21,Humanities and Social Science_related_roles,,0.0,8.333333333333332,50.0,20.833333333333336,8.333333333333332,12.5,0.0,6.708333333333333,8.333333333333332,58.33333333333333,79.16666666666666
HS60039, ,0,0,1,1,0,0,0,Autumn 22,Humanities and Social Science_related_roles,,0.0,0.0,50.0,50.0,0.0,0.0,0.0,7.5,0.0,50.0,100.0
RX60012, ,0,0,7,3,0,0,0,Spring 21,Other_related_roles,,0.0,0.0,70.0,30.0,0.0,0.0,0.0,7.7,0.0,70.0,100.0
HS20016,ENVIRONMENTAL HUMANITIES ,16,18,8,1,0,0,0,Spring 21,Humanities and Social Science_related_roles,,37.2093023255814,41.86046511627907,18.6046511627907,2.3255813953488373,0.0,0.0,0.0,9.13953488372093,79.06976744186048,97.67441860465118,100.00000000000001
MA40003,SYSTEMS PROGRAMMING ,9,16,15,6,10,11,0,Autumn 22,Mathematics_related_roles,,13.432835820895523,23.88059701492537,22.388059701492537,8.955223880597014,14.925373134328357,16.417910447761194,0.0,6.8059701492537314,37.31343283582089,59.70149253731343,68.65671641791045
MA40007,THEORY OF COMPILER DESIGN ,0,1,0,0,0,0,0,Autumn 22,Mathematics_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
ME21101,FLUID MECHANICS ,1,0,0,0,0,0,0,Autumn 21,Mechanical Engineering_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
AE51026,HYPERSONIC AERODYNAMICS ,0,0,0,1,1,0,0,Spring 22,Aerospace Engineering_related_roles,Fluid Dynamics and Aerodynamics; ,0.0,0.0,0.0,50.0,50.0,0.0,0.0,6.5,0.0,0.0,50.0
ME60129, ,0,1,0,0,0,0,0,Autumn 20,Mechanical Engineering_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
AE40034,ADVANCED COMPUTATIONAL FLUID DYNAMICS ,0,1,0,0,0,0,0,Spring 21,Aerospace Engineering_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CR61036, ,0,0,0,1,0,0,0,Spring 21,Other_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
MS31007,MATERIAL SCIENCE ,4,17,36,19,8,1,0,Autumn 21,Other_related_roles,,4.705882352941177,20.0,42.35294117647059,22.35294117647059,9.411764705882353,1.1764705882352942,0.0,7.788235294117647,24.705882352941178,67.05882352941177,89.41176470588236
HS20002,GENERAL PSYCHOLOGY ,1,3,4,12,17,7,1,Autumn 22,Humanities and Social Science_related_roles,,2.2222222222222223,6.666666666666667,8.88888888888889,26.666666666666668,37.77777777777778,15.555555555555555,2.2222222222222223,5.666666666666667,8.88888888888889,17.77777777777778,44.44444444444444
AG20101,CROP PRODUCTION TECHNOLOGY ,8,24,14,8,0,0,0,Autumn 20,Agriculture Engineering_related_roles,Crop Production; ,14.814814814814813,44.44444444444444,25.925925925925924,14.814814814814813,0.0,0.0,0.0,8.592592592592593,59.25925925925925,85.18518518518518,99.99999999999999
AG20103,SOIL TECHNOLOGY ,9,18,15,10,2,1,0,Autumn 20,Agriculture Engineering_related_roles,,16.363636363636363,32.72727272727273,27.27272727272727,18.181818181818183,3.6363636363636362,1.8181818181818181,0.0,8.254545454545454,49.09090909090909,76.36363636363636,94.54545454545455
AG29001,CROP PRODUCTION TECHNOLOGY LAB. ,8,22,14,6,3,1,1,Autumn 20,Agriculture Engineering_related_roles,,14.545454545454545,40.0,25.454545454545453,10.909090909090908,5.454545454545454,1.8181818181818181,1.8181818181818181,8.181818181818182,54.54545454545455,80.0,90.9090909090909
